id,nom,marque,caracteristiques,prix,Affichage,Agrafeuse,AirPrint activé,Alimentation,Assembleuse,Avertissement sur les couleurs de l'image,Balayage,Capacité de support standard,Capacité des bacs de sortie,Capacité du bac de dérivation,Capacité du chargeur de documents,Capacité max. du support,Capacité totale,Catégorie de résolution d'impression maximale,Catégorie de résolution de copie maximale,Certification Microsoft,Classe de taille de support,Codes à barres,Configuration requise,Couleur du boîtier,Cycle d'utilisation mensuel (maxi),Disponibilité de la connexion,Empileuse,Fonctionnalités de l'imprimante,Fonctions de l'article de bureau,Garantie du fabricant,Gestion des supports,Impression recto-verso automatique,Interface,Langage(s) d'impression,Localisation,Normes environnementales,Poids,Processeur,RAM installée (maximum),Relieuse,Réseaux,Résolution d'impression maximale,Résolution de reproduction maximale,Résolution maximum (N&B),Résolutions du télécopieur,Système de compression des données,Taille de l'écran de prévisualisation,Taille du support,Taille initiale,Taille max. du support,Taille maximum du support (personnalisée),Taille minimale du support (personnalisée),Technique d'amélioration de l'image,Technologie d'impression,Type d'imprimante,Type d'origine,Type de photocopieuse,Type de supports,Type de tarification,Type de télécopieur,Vitesse d'impression,Vitesse d'impression max.,Vitesse de reproduction maximale,Vitesse de transmission de télécopie maximale,Volume mensuel recommandé
4799801,Lexmark XM7370,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 215.9 x 355.6 mm (original) - A4/Legal (support) - jusqu'à 70 ppm (copie) - jusqu'à 70 ppm (impression) - 1200 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",5149.76,"10""",,Oui,,,,600 x 600 ppp,1200 feuilles,550 feuilles,100 feuilles,200 feuilles,3300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,350000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, numérisation vers FTP, scan vers hôte USB, emplacement interne pour carte",,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,"ENERGY STAR, Blue Angel",67 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",215.9 x 355.6 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 70 ppm,Jusqu'à 70 ppm,33.6 Kbits/s,5000 - 100 000 pages
4799808,Lexmark MX721ade,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 216 x 355 mm (original) - jusqu'à 61 ppm (copie) - jusqu'à 62 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",2108.4,"7""",,Oui,,,,600 x 600 ppp,650 feuilles,550 feuilles,100 feuilles,200 feuilles,3300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,300000 pages,Oui,,,"Sauvegarde sur lecteur flash USB, numérisation vers e-mail, numérisation vers FTP, numérisation vers image, numérisation vers PDF, emplacement interne pour carte",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,ENERGY STAR,44.1 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",216 x 355 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 62 ppm,Jusqu'à 61 ppm,33.6 Kbits/s,5000 - 75 000 pages
4799810,Lexmark MX722ade,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 215.9 x 355.6 mm (original) - jusqu'à 66 ppm (copie) - jusqu'à 66 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",2851.8,"10""",,Oui,,,,600 x 600 ppp,650 feuilles,550 feuilles,100 feuilles,200 feuilles,3300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,350000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, numérisation vers FTP, scan vers hôte USB, emplacement interne pour carte",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,ENERGY STAR,44.1 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",215.9 x 355.6 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 66 ppm,Jusqu'à 66 ppm,33.6 Kbits/s,5000 - 100 000 pages
4799811,Lexmark MX722adhe,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 215.9 x 355.6 mm (original) - A4/Legal (support) - jusqu'à 66 ppm (copie) - jusqu'à 66 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",3168.9,"7""",,Oui,,,,600 x 600 ppp,650 feuilles,550 feuilles,100 feuilles,200 feuilles,3300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,350000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, disque dur inclus, numérisation vers FTP, scan vers hôte USB, emplacement interne pour carte",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,ENERGY STAR,44.1 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",215.9 x 355.6 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 66 ppm,Jusqu'à 66 ppm,33.6 Kbits/s,5000 - 100 000 pages
4799812,Lexmark MX822ade,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 215.9 x 355.6 mm (original) - A4/Legal (support) - jusqu'à 52 ppm (copie) - jusqu'à 52 ppm (impression) - 1200 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",3097.5,"10""",,Oui,,,,600 x 600 ppp,1200 feuilles,550 feuilles,100 feuilles,200 feuilles,2300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,300000 pages,Oui,Inclus,,"Numérisation vers e-mail, numérisation vers réseau, disque dur inclus, numérisation vers FTP, scan vers hôte USB, emplacement interne pour carte",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,"ENERGY STAR, Blue Angel",67 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",215.9 x 355.6 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 52 ppm,Jusqu'à 52 ppm,33.6 Kbits/s,3000 - 50 000 pages
4799813,Lexmark MX822adxe,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 215.9 x 355.6 mm (original) - A4/Legal (support) - jusqu'à 52 ppm (copie) - jusqu'à 52 ppm (impression) - 2650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",3628.8,"10""",,Oui,,,,600 x 600 ppp,2650 feuilles,1050 feuilles,100 feuilles,200 feuilles,2750 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,300000 pages,Oui,Inclus,,"Numérisation vers e-mail, numérisation vers réseau, disque dur inclus, numérisation vers FTP, scan vers hôte USB, emplacement interne pour carte",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,"ENERGY STAR, Blue Angel",85.9 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",215.9 x 355.6 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 52 ppm,Jusqu'à 52 ppm,33.6 Kbits/s,3000 - 50 000 pages
4799814,Lexmark MX826ade,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 215.9 x 355.6 mm (original) - A4/Legal (support) - jusqu'à 66 ppm (copie) - jusqu'à 66 ppm (impression) - 1200 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",4371.16,"10""",,Oui,,,,600 x 600 ppp,1200 feuilles,1050 feuilles,100 feuilles,200 feuilles,2300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,350000 pages,Oui,Inclus,,"Numérisation vers e-mail, numérisation vers réseau, disque dur inclus, numérisation vers FTP, scan vers hôte USB, emplacement interne pour carte",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,"ENERGY STAR, Blue Angel",67 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",215.9 x 355.6 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 66 ppm,Jusqu'à 66 ppm,33.6 Kbits/s,5000 - 100 000 pages
4799837,Lexmark XM5365,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 216 x 355 mm (original) - A4/Legal (support) - jusqu'à 61 ppm (copie) - jusqu'à 61 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",2704.73,"7""",,Oui,,,,600 x 600 ppp,650 feuilles,550 feuilles,100 feuilles,200 feuilles,3300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,300000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, numérisation vers FTP, scan vers hôte USB, emplacement interne pour carte",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,ENERGY STAR,44.1 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",216 x 355 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 61 ppm,Jusqu'à 61 ppm,33.6 Kbits/s,5000 - 75 000 pages
4799838,Lexmark XM5370,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - 215.9 x 355.6 mm (original) - A4/Legal (support) - jusqu'à 66 ppm (copie) - jusqu'à 66 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",3261.86,"7""",,Oui,,,,600 x 600 ppp,650 feuilles,550 feuilles,100 feuilles,200 feuilles,3300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,350000 pages,Oui,,,"Numérisation vers e-mail, disque dur inclus, numérisation vers FTP, numérisation vers PC, scan vers hôte USB, emplacement interne pour carte",,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,"ENERGY STAR, Blue Angel",44.1 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",215.9 x 355.6 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 66 ppm,Jusqu'à 66 ppm,33.6 Kbits/s,5000 - 100 000 pages
4799839,Lexmark XM7355,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - A4/Legal (support) - jusqu'à 52 ppm (copie) - jusqu'à 52 ppm (impression) - 1200 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0",3758.66,"10""",,Oui,,,,,1200 feuilles,550 feuilles,100 feuilles,200 feuilles,2300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,300000 pages,Oui,,,"Impression à partir d'un lecteur flash USB, disque dur inclus, scan vers hôte USB, emplacement interne pour carte",,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,,ENERGY STAR,67 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",,,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 52 ppm,Jusqu'à 52 ppm,33.6 Kbits/s,3000 - 50 000 pages
5466750,HP Color LaserJet Enterprise MFP M776dn,HP INC,"Imprimante multifonctions - couleur - laser - 297 x 864 mm (original) - A3 (support) - jusqu'à 46 ppm (copie) - jusqu'à 46 ppm (impression) - 650 feuilles - USB 2.0, Gigabit LAN, Wi-Fi(n) en option, hôte USB 2.0  (Pour la configuration des bacs, merci de contactez votre BDE par mail à Stacy.Duhuy3@tdsynnex.com.)",5164.0,"8""",,Oui,CA 230 V (50/60Hz),,,600 x 600 ppp,650 feuilles,500 feuilles,100 feuilles,200 feuilles,3900 feuilles,,,,,,,,,200000 pages,,,,"Impression à partir d'un lecteur flash USB, sauvegarde sur lecteur flash USB, numérisation vers e-mail, numérisation vers réseau, HP EveryPage, technologie Instant-on, numérisation vers FTP, numérisation au format SharePoint, numérisation vers OCR, HP Open Extensibility Platform (OXP)",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,"Anglais, allemand, français, italien, espagnol / Europe","ENERGY STAR, Blue Angel",70.9 kg,,,,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),Jusqu'à 600 x 600 ppp (mono)/jusqu'à 600 x 600 ppp (couleur),,,,,64 x 127 mm (min.) - A3 (297 x 420 mm) (maximum),68 x 127 mm (min.) - 297 x 864 mm (maximum),,,,,Laser (couleur),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, papier recyclé, papier, film, papier lourd, carte-copie, papier à grammage très élevé, papier à faible grammage, papier brillant, papier perforé, papier préimprimé, cartes postales",,Papier uni,,Jusqu'à 46 ppm (mono)/jusqu'à 46 ppm (couleur),Jusqu'à 46 ppm (mono)/jusqu'à 46 ppm (couleur),,40 000 pages
5714751,HP LaserJet Enterprise MFP M635h,HP INC,"Imprimante multifonctions - Noir et blanc - laser - 216 x 864 mm (original) - A4/Legal (support) - jusqu'à 61 ppm (copie) - jusqu'à 61 ppm (impression) - 650 feuilles - USB 2.0, Gigabit LAN, hôte USB 2.0",2456.3,"8""",,Oui,CA 230 V (50Hz),,,600 x 600 ppp,650 feuilles,500 feuilles,,150 feuilles,3750 feuilles,,,Jusqu'à 600 x 600 ppp,,,,,,300000 pages,Oui,,,"Impression à partir d'un lecteur flash USB, sauvegarde sur lecteur flash USB, numérisation vers e-mail, numériser vers un dossier, numérisation vers réseau, Hardware Integration Pocket, Hard Disk Drive Encryption, technologie Instant-on, numérisation vers FTP, numérisation au format SharePoint, numérisation vers OCR, HP Auto-On/Auto-Off Technology, JetIntelligence Cartridge Technology, logement pour verrou de sécurité, Instant-on Copy, Open Extensibility Platform (OXP), impression IPP, scan vers hôte USB, Jetdirect EIO, Mode ECO, numérisation vers PDF, HP Quick Sets, Intrusion Detection with Red Balloon Security Technology, SureStart Secure Boot, Services d'impression Web",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0",,"Anglais, allemand, français, italien, espagnol / Europe","EPEAT Silver, ENERGY STAR, Blue Angel",33.2 kg,,,,,Jusqu'à 1200 x 1200 ppp,Jusqu'à 600 x 600 ppp,,,,,76 x 127 mm (min.) - 216 x 863 mm (maximum),68 x 147 mm (min.) - 216 x 864 mm (maximum),,,,,Laser (monochrome),,Feuilles,,"Transparents, enveloppes, papier uni, étiquettes, papier recyclé, papier, papier lourd, carte-copie, papier à grammage très élevé, papier à faible grammage, papier perforé, papier préimprimé, papier coloré, papier à en-tête",,,,Jusqu'à 61 ppm,Jusqu'à 61 ppm,,5 000 - 30 000 pages
10279437,HP Color LaserJet Pro MFP 3302fdw,HP INC,"Imprimante multifonctions - couleur - laser - Legal (216 x 356 mm) (original) - A4/Legal (support) - jusqu'à 25 ppm (copie) - jusqu'à 25 ppm (impression) - 250 feuilles - 33.6 Kbits/s - Gigabit LAN, USB 2.0, hôte USB 2.0, Wi-Fi(ac)",546.0,"4.3""",,Oui,CA 230 V (50/60Hz),,,1200 x 1200 ppp,250 feuilles,100 feuilles,50 feuilles,50 feuilles,,,,,,,,,,40000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers PDF, cartouche Terrajet, numérisation vers réseau, numérisation au format SharePoint, numérisation vers un lecteur USB, numérisation vers PC, HP Universal Scan, HP Auto-On/Auto-Off Technology, numériser vers le Cloud, impression USB directe, certification Mopria",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"Gigabit LAN, USB 2.0, hôte USB 2.0, Wi-Fi(ac)",,"Anglais, allemand, espagnol, français, italien / Europe",Blue Angel,17.1 kg,,,,,Jusqu'à 600 x 600 ppp (mono)/jusqu'à 600 x 600 ppp (couleur),Jusqu'à 600 x 600 ppp (mono)/jusqu'à 600 x 400 ppp (couleur),,"300 x 300 ppp, 203 x 196 ppp, 203 x 98 ppp",,,"76 x 127 mm (min.) - Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",Legal (216 x 356 mm) (maximum),,,,,Laser (couleur),,Feuilles,,"Transparents, enveloppes, papier uni, cartes, étiquettes, papier recyclé, papier photo, papier, papier brillant",,Papier uni,,Jusqu'à 25 ppm (mono)/jusqu'à 25 ppm (couleur),Jusqu'à 25 ppm (mono)/jusqu'à 25 ppm (couleur),33.6 Kbits/s,150 - 2500 pages
8392233,Lexmark CX635adwe,LEXMARK,"Imprimante multifonctions - couleur - laser - A4/Legal (support) - jusqu'à 39.5 ppm (copie) - jusqu'à 40 ppm (impression) - 250 feuilles - 33.6 Kbits/s - Gigabit LAN, Wi-Fi(ac), hôte USB 2.0, USB 2.0",1499.0,"7""",,Oui,,,,600 x 600 ppp,250 feuilles,200 feuilles,1 feuille,100 feuilles,2001 feuilles,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,,125000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, scan vers hôte USB, numérisation vers FTP, sauvegarde sur lecteur flash USB, disque dur inclus",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"Gigabit LAN, Wi-Fi(ac), hôte USB 2.0, USB 2.0",,,"EPEAT Silver, ENERGY STAR, Blue Angel",27.05 kg,,,,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",,,,,,Laser (couleur),,Feuilles,,"Enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 40 ppm (mono)/jusqu'à 40 ppm (couleur),Jusqu'à 39.5 ppm (mono)/jusqu'à 39.5 ppm (couleur),33.6 Kbits/s,1500 - 10000 pages
8392237,Lexmark CX532adwe,LEXMARK,"Imprimante multifonctions - couleur - laser - A4/Legal (support) - jusqu'à 33 ppm (copie) - jusqu'à 33 ppm (impression) - 250 feuilles - 33.6 Kbits/s - Gigabit LAN, Wi-Fi(ac), hôte USB 2.0, USB 2.0",1095.0,,,Oui,,,,600 x 600 ppp,250 feuilles,200 feuilles,1 feuille,100 feuilles,2001 feuilles,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,,100000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, scan vers hôte USB, numérisation vers FTP",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"Gigabit LAN, Wi-Fi(ac), hôte USB 2.0, USB 2.0",,,"ENERGY STAR, Blue Angel",27.05 kg,,,,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",,,,,,Laser (couleur),,Feuilles,,"Enveloppes, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 33 ppm (mono)/jusqu'à 33 ppm (couleur),Jusqu'à 33 ppm (mono)/jusqu'à 33 ppm (couleur),33.6 Kbits/s,1500 - 10000 pages
8392240,Lexmark MX632adwe,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - A4/Legal (support) - jusqu'à 47 ppm (copie) - jusqu'à 47 ppm (impression) - 550 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0, Wi-Fi(ac), Bluetooth",1614.0,"7""",,Oui,,,,300 x 600 ppp,550 feuilles,250 feuilles,100 feuilles,100 feuilles,2300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,175000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, scan vers hôte USB, numérisation vers FTP, sauvegarde sur lecteur flash USB, Trusted Platform Module (TPM)",1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0, Wi-Fi(ac), Bluetooth LE",,,ENERGY STAR,21.3 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",,,,,,Laser (monochrome),,Feuilles,,"Papier uni, enveloppes, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 47 ppm,Jusqu'à 47 ppm,33.6 Kbits/s,2000 - 20 000 pages
8392243,Lexmark MX532adwe,LEXMARK,"Imprimante multifonctions - Noir et blanc - laser - A4/Legal (support) - jusqu'à 44 ppm (copie) - jusqu'à 44 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB 2.0, Wi-Fi(ac), Bluetooth",1326.0,,,Oui,,,,300 x 600 ppp,650 feuilles,250 feuilles,100 feuilles,100 feuilles,2300 feuilles,,Jusqu'à 1200 x 1200 ppp,,,,,,,120000 pages,Oui,,,"Numérisation vers e-mail, numérisation vers réseau, scan vers hôte USB, numérisation vers FTP, Trusted Platform Module (TPM), disque dur inclus",1 an de garantie,,Oui (copie) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB 2.0, Wi-Fi(ac), Bluetooth LE",,,ENERGY STAR,21.2 kg,,,,,Jusqu'à 1200 x 1200 ppp,,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",,,,,,Laser (monochrome),,Feuilles,,"Papier uni, enveloppes, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 44 ppm,Jusqu'à 44 ppm,33.6 Kbits/s,2 000 -15 000 pages
3738102,Lexmark CX820de,LEXMARK,"Imprimante multifonctions - couleur - laser - Legal (216 x 356 mm)/A4 (210 x 297 mm) (original) - A4/Legal (support) - jusqu'à 50 ppm (copie) - jusqu'à 50 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB",3463.96,"7""",,Oui,,,,1200 x 600 ppp,650 feuilles,300 feuilles,1 feuille,150 feuilles,4500 feuilles,,,,,,,,,200000 pages,Oui,,,Numérisation vers réseau,1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB",,,ENERGY STAR,82.3 kg,,,,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",Legal (216 x 356 mm)/A4 (210 x 297 mm) (maximum),,,,,Laser (couleur),,Feuilles,,"Transparents, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 50 ppm (mono)/jusqu'à 50 ppm (couleur),Jusqu'à 50 ppm (mono)/jusqu'à 50 ppm (couleur),33.6 Kbits/s,2500 - 25 000 pages
3738171,Lexmark CX820dtfe,LEXMARK,"Imprimante multifonctions - couleur - laser - Legal (216 x 356 mm)/A4 (210 x 297 mm) (original) - A4/Legal (support) - jusqu'à 50 ppm (copie) - jusqu'à 50 ppm (impression) - 1750 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB",4826.86,"7""",,Oui,,,,1200 x 600 ppp,1750 feuilles,300 feuilles,1 feuille,150 feuilles,4500 feuilles,,,,,,,,,200000 pages,Oui,,,Numérisation vers réseau,1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB",,,ENERGY STAR,146.5 kg,,,,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",Legal (216 x 356 mm)/A4 (210 x 297 mm) (maximum),,,,,Laser (couleur),,Feuilles,,"Transparents, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 50 ppm (mono)/jusqu'à 50 ppm (couleur),Jusqu'à 50 ppm (mono)/jusqu'à 50 ppm (couleur),33.6 Kbits/s,2500 - 25 000 pages
3738173,Lexmark CX825de,LEXMARK,"Imprimante multifonctions - couleur - laser - Legal (216 x 356 mm)/A4 (210 x 297 mm) (original) - A4/Legal (support) - jusqu'à 52 ppm (copie) - jusqu'à 52 ppm (impression) - 650 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB",3973.2,"10""",,Oui,,,,1200 x 600 ppp,650 feuilles,500 feuilles,1 feuille,150 feuilles,4500 feuilles,,,,,,,,,250000 pages,Oui,,,Numérisation vers réseau,1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB",,,ENERGY STAR,83.2 kg,,,,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",Legal (216 x 356 mm)/A4 (210 x 297 mm) (maximum),,,,,Laser (couleur),,Feuilles,,"Transparents, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 52 ppm (mono)/jusqu'à 52 ppm (couleur),Jusqu'à 52 ppm (mono)/jusqu'à 52 ppm (couleur),33.6 Kbits/s,3 000 - 30 000 pages
3738176,Lexmark CX825dte,LEXMARK,"Imprimante multifonctions - couleur - laser - Legal (216 x 356 mm)/A4 (210 x 297 mm) (original) - A4/Legal (support) - jusqu'à 52 ppm (copie) - jusqu'à 52 ppm (impression) - 1750 feuilles - 33.6 Kbits/s - USB 2.0, Gigabit LAN, hôte USB",5006.4,"10""",,Oui,,,,1200 x 600 ppp,1750 feuilles,500 feuilles,1 feuille,150 feuilles,4500 feuilles,,,,,,,,,250000 pages,Oui,,,Numérisation vers réseau,1 an de garantie,,Oui (copie) Oui (impression) Oui (numérisation),"USB 2.0, Gigabit LAN, hôte USB",,,ENERGY STAR,143 kg,,,,,Jusqu'à 1200 x 1200 ppp (mono)/jusqu'à 1200 x 1200 ppp (couleur),,,,,,"Legal (216 x 356 mm), A4 (210 x 297 mm) (maximum)",Legal (216 x 356 mm)/A4 (210 x 297 mm) (maximum),,,,,Laser (couleur),,Feuilles,,"Transparents, papier uni, étiquettes, carte-copie",,Super G3 - papier uni,,Jusqu'à 52 ppm (mono)/jusqu'à 52 ppm (couleur),Jusqu'à 52 ppm (mono)/jusqu'à 52 ppm (couleur),33.6 Kbits/s,3 000 - 30 000 pages
