id,nom,marque,caracteristiques,prix,Accessoires inclus,Alimentation,Alimentation redondante,Appareils intégrés,Bande cellulaire,Bande de fréquence,Batterie,Budget PoE,Caméras IP prises en charge,Capacité,Capacité d'alimentation,Caractéristiques,Catégorie,Compatibilité TTA,Configuration requise,Connecteur,Connecteur (deuxième extrémité),Connecteurs,Connecteurs (deuxième extrémité),Connecteurs d'entrée,Conçu pour,Couleur,Courant électrique max.,Câble,Dimensions d'ordinateur portable prises en charge,Disque dur,Disque(s) dur(s) pris en charge,Distance de transfert max.,Débit de transfert de données,Débit de transfert max.,Détails du dispositif d'alimentation,Fonctionnalité VoIP,Fonctionne avec Chromebook,Fonctions,Format,Format de compression,Fourni avec,Fréquence d'images,Garantie du fabricant,Génération,Hauteur (unités de rack),Informations sur la licence,Interface de station d'accueil,Interfaces de téléphonie,Interfaces vidéo,Intérieur / Extérieur,Localisation,Longueur,Longueur du câble,Matériau du produit,Moyen de transmission,Mémoire flash,Nbre de licences,Nombre d'utilisateurs KVM,Nombre de modules de serveurs lames pris en charge,Nombre de ports,Nombre de ports WAN,Normes de conformité,Normes environnementales,Performances,Poids,Ports,Ports auxiliaires,Positionnement/montage,Power Over Ethernet (PoE),Prise en charge de l'alimentation sous Ethernet (PoE),Prise en charge fournie,Processeur,Programme d'octroi de licences,Programme de ventes par le fabricant,Protocole cellulaire,Protocole de Routage,Protocole de gestion à distance,Protocole de liaison de données,Protocole réseau / transport,Protocoles VoIP,Périphérique d'alimentation,Quantité emballée,RAM,Référence équivalente à celle du fabricant d'origine,Réseaux,Résolution d'image,Services inclus,Sous-type,Support de cadre Jumbo,Système TV,Système d'exploitation requis,Taille de la table d'adresses MAC,Tarification de licence,Technologie,Tension,Tension d'entrée,Tension de sortie,Tension fournie,Tension requise,Type,Type d'interface (bus),Type de Produit,Type de boîtier,Type de câblage,Type de fibres optiques,Type de mise à niveau,Type de mémoire,Type de prise,Type de tarification,Vitesse,Vérification de l'Intégrité des Données
6689921,Cisco Business 220 Series CBS220-16P-2G,CISCO,16P-2G - Commutateur - intelligent - 16 x 10/100/1000 (PoE+) + 2 x Gigabit SFP (liaison montante) - Montable sur rack - PoE+ (130 W),324.02,,CA 100-240 V (50/60 Hz),,,,,,130 W,,Instances MSTP: 16 ¦ Prise en charge de VLAN: 256 ¦ Règles ACL: 512 ¦ Capacité tampon (MB): 4.1,,"QoS, authentification 802.1x, prise en charge d'ACL, BPDU Guard, protection contre les attaques de Déni de Service, Energy Efficient Ethernet, filtrage par adresse MAC, prise en charge LACP, prise en charge du réseau local (LAN) virtuel, gestion VLAN, Guest VLAN, voix automatique VLAN, GVRP, HOL Blocking Prevention, détection de bouclage, Auto MDIX, prise en charge DSCP, UDP, support TCP, Port Security, contrôle de la tempête de Broadcast, Multicast Storm Control, Unknown Storm Control, garde boucle STP, WRR, ToS, prise en charge DiffServ, IGMP snooping, NDP, DAD, serveur Telnet, client DHCP, CDP, prise en charge LLDP, MIB, mise en miroir des ports, Double image du micrologiciel, prise en charge de BOOTP, fonction de diagnostic de câble, prise en charge de Syslog, LLDP-MED, sans ventilateur",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,"Espace Économique Européen, Suisse, Turquie, Russie, Ukraine, Israël, Émirats arabes unis, Égypte, Afrique du Sud, Indonésie, Philippines, Viêt-nam, Thaïlande, Corée",,,,,,,,,,,"IEEE 802.1x, IEEE 802.3az, IEEE 802.1D, IEEE 802.1w, IEEE 802.1s, IEEE 802.3ad (LACP), IEEE 802.1Q, IEEE 802.1p, IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3z, IEEE 802.1ab (LLDP), IEEE 802.3x, IEEE 802.3af, IEEE 802.3at",,"Performances de transfert (taille de paquet 64 octets): 26,78 Mpps ¦ Capacité de commutation: 36 Gbps",3.03 kg,16 x 10/100/1000 (PoE+) + 2 x Gigabit SFP (liaison montante),,,PoE+,,,,,,,"STP, RSTP, MSTP, IGMP, IGMPv2, IGMPv3, MLD, MLDv2","RSTP, ICMP, RADIUS, TACACS+, SSH, SCP, SSH-2, HTTPS, HTTP, Telnet, CLI, SNMP 1, SNMP 2c, SNMP 3, RMON, TFTP, DHCP",,,,,,,,,,,Gigabit Ethernet,9216 octets,,,8 192 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
8658379,Cisco Catalyst 1300-8FP-2G,CISCO,8FP-2G - Commutateur - C3 - Géré - 8 x 10/100/1000 (PoE+) + 2 x combinaison Gigabit SFP/RJ-45 - Montable sur rack - PoE+ (120 W),406.32,,CA 100-240 V (50 - 60 Hz),,,,,,120 W,,"Instances MSTP: 8 ¦ Instances RPVST+: 126 ¦ Groupes d'agrégation de liens: 8 ¦ Lien de ports d'agrégation: 8 ¦ ID de VLAN: 4093 ¦ Groupes de multidiffusion IGMP: 2000 ¦ Routes IPv4 (statiques): jusqu'à 990 ¦ Interfaces IPv4: 128 ¦ Règles ACL: 1024 ¦ Files d'attente prioritaires: 8 ¦ Taille de tampon de paquet: 1,5 Mo",,"Sans ventilateur, prise en charge du réseau local (LAN) virtuel, prise en charge du STP, gestion CLI, ATP, FHS, QoS, sFlow, routage dynamique, Zero-Touch Deployment, Port Security, Authentification Web, Address Resolution Protocol, Inspection ARP, Protection de la source IP, DHCP snooping, IPMB, NDP, garde de publicité pour routeur, guarde DHCPv6, routage de niveau 3, LAG, mise en miroir des ports, bouton écologique, EEE, RSTP, prise en charge MSTP, PVST+, RPVST+, LACP, prise en charge de VLAN sur protocole, MAC based VLAN, gestion VLAN, Private VLAN, PVE, Guest VLAN, GVRP, CPE VLAN, surveillance automatique VLAN, MVR, Tunnel Q-in-Q, TPID, GARP, UDLD, relais DHCP, serveur DHCP, IGMP snooping, interrogateur IGMP, proxy IGMP, prévention du blocage de l'HoL, détection de bouclage, support ACL, prise en charge de BOOTP, UDP, haute disponibilité, authentification d'adresse MAC, BPDU Guard, STP Root Guard, garde boucle STP, DAI, protection DoS, SCT, SSD, systèmes fiables, contrôle de la tempête de Broadcast, Multicast Storm Control, Storm Control, Unicast Storm Control, Unknown Storm Control, protection contre les attaques de Déni de Service, WRR, ToS, DSCP based CoS, prise en charge DiffServ, congestion TCP, optimisation du trafic iSCSI, path MTU discovery, DAD, Garde RA, snooping MLD, proxy MLD, serveur Telnet, client DNS, client Telnet, client DHCP, protocole Cisco NG PnP, double pile IPv4 et IPv6, miroir VLAN, RSPAN, SCP, pare-éclats, intégrité du démarrage, PoE persistant, programmation de PoE, fonctionnement du port en fonction du temps, détection de la longueur de câble, LLDP, LLDP-MED, bouton de réinitialisation",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.1x, IEEE 802.3az, IEEE 802.1D, IEEE 802.1w, IEEE 802.1s, IEEE 802.3ad (LACP), IEEE 802.1Q, IEEE 802.1p, IEEE 802.3, IEEE 802.3ab, IEEE 802.3ae, IEEE 802.3an, IEEE 802.3u, IEEE 802.3x, IEEE 802.3z, IEEE 802.3af, IEEE 802.3at",,"Taux de transfert (paquets de 64 octets): 14,88 Mpps ¦ Capacité de commutation: 20 Gbps",2.59 kg,8 x 10/100/1000 (PoE+) + 2 x combinaison Gigabit SFP/RJ-45,,,PoE+,,,,,,,"STP, routage IP statique, RSTP, MSTP, IGMP, IGMPv2, IGMPv3, CIDR, RIP-2, routage à base de règles (PBR), MLD, MLDv2, Bounjour","CLI, SNMP, Telnet, SSH, SSH-2, DHCP, SCP, HTTPS, HTTP, ICMP, TFTP, Syslog, SNMP 2c, SNMP 3, RMON, RADIUS",,,,,,,,,,,Gigabit Ethernet,9000 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
5300916,Cisco Catalyst 9300L,CISCO,Network Essentials - commutateur - C3 - 48 x 10/100/1000 (PoE+) + 4 x 1 Gigabit Ethernet SFP+ - Montable sur rack - PoE+ (505 W),8254.06,,CA 120/230 V (50 - 60 Hz),En option,,,,,505 W,,Routes IPv4: 32000 ¦ Routes IPv6: 16000 ¦ Échelle de multidiffusion: 8000 ¦ Entrées d'échelle QoS: 5120 ¦ Entrées d'échelle ACL: 5120 ¦ Ports routés: 416 ¦ Prise en charge de VLAN: 4094 ¦ Interfaces virtuelles commutées (SVI): 1000,,"QoS, technologie Cisco StackWise, Rapid PVST+, SRR, prise en charge de PXE, RSPAN, NetFlow, Energy Efficient Ethernet, MIB, CoS, FNF, authentification 802.1x, tampon de paquet 16 Mo, prise en charge DSCP, prise en charge de MACsec, CoPP, SPAN, EEM, PIM, FHS, support PVLAN, CIR",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s, IEEE 802.3bz",,"Capacité de commutation avec empilement: 424 Gbps ¦ Capacité de commutation: 104 Gbps ¦ Taux de transfert: 77,38 Mpps ¦ Taux de transfert avec empilement: 315,48 Mpps",7.03 kg,48 x 10/100/1000 (PoE+) + 4 x 1 Gigabit Ethernet SFP+,,,PoE+,,,,,,,"OSPF, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, EIGRP for IPv6, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, CLI, NETCONF, RESTCONF",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,32 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
7451229,24-Port PoE Gigabit Smart Managed Switch,D-LINK,"Link DGS 1100-24PV2 - Commutateur - intelligent - 24 x 10/100/1000 (12 PoE+) - de bureau, Montable sur rack - PoE+ (100 W)",287.73,,CA 100-240 V (50/60 Hz),,,,,,100 W,,"Taille de tampon de paquet: 4,1 Mbit ¦ Groupes VLAN: 128 ¦ ID de VLAN: 4094 ¦ Groupes IGMP: 128 ¦ Files d'attente prioritaires par port QoS: 8",,"Auto-négociation, auto-uplink (MDI/MDI-X auto), contrôle du flux, mode duplex intégral, sans ventilateur, prise en charge du réseau local (LAN) virtuel, Asymmetric VLAN, VLAN basé sur le port, gestion VLAN, Voice VLAN, HOL Blocking Prevention, IGMP snooping, détection de bouclage, fonction de diagnostic de câble, mise en miroir des ports, QoS, WRR, contrôle de la bande passante, moteur de sauvegarde intégré SafeguardEngine, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, Unknown Storm Control, protection contre les attaques de Déni de Service, EEE, prise en charge d'ARP, support MIB, Private MIB, prise en charge de BOOTP, client DHCP, technologie D-Link Green",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,Europe,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3z, IEEE 802.3af, IEEE 802.3at, IEEE 802.3az, IEEE 802.3x, IEEE 802.1Q, IEEE 802.3ad (LACP), IEEE 802.1D, IEEE 802.1p, IEEE 802.1w, IEEE 802.1ab (LLDP)",,"Capacité de commutation: 48 Gbps ¦ Taux de transfert: 35,71 Mpps",2 kg,24 x 10/100/1000 (12 PoE+),,,PoE+,,,,,,,"IGMP, IGMPv2, IGMPv3, STP, RSTP","ICMP, SNMP 2, HTTP",,,,,,,,,,,Gigabit Ethernet,10 240 octets,,,8 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
7451230,D-Link DGS-1100-24V2,D-LINK,"Link DGS 1100-24V2 - Commutateur - intelligent - 24 x 10/100/1000 - de bureau, Montable sur rack",166.75,,CA 100-240 V (50/60 Hz),,,,,,,,Groupes VLAN: 128 ¦ ID de VLAN: 4094 ¦ Groupes IGMP: 128,,"Sans ventilateur, auto-négociation, auto-uplink (MDI/MDI-X auto), Fonction duplex intégral, tampon de paquets de 4,1 Mo, Green Technology, IGMP snooping, VLAN basé sur le port, Voice VLAN, fonction de diagnostic de câble, contrôle du flux, prise en charge de BOOTP, prise en charge du réseau local (LAN) virtuel, protection contre les attaques de Déni de Service, mise en miroir des ports, contrôle de la tempête de Broadcast, mode duplex intégral, Multicast Storm Control, Unicast Storm Control, QoS, contrôle de la bande passante, prise en charge LLDP, client DHCP, balisage VLAN, interrogateur IGMP, gestion VLAN, groupe VLAN, HOL Blocking Prevention, détection de bouclage, Unknown Storm Control, Asymmetric VLAN",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3z, IEEE 802.3az, IEEE 802.3x, IEEE 802.1Q, IEEE 802.3ad (LACP), IEEE 802.1D, IEEE 802.1w, IEEE 802.1p",,"Capacité de commutation: 48 Gbps ¦ Perrformances de transfert: 35,71 Mpps",1.32 kg,24 x 10/100/1000,,,,,,,,,,"IGMP, IGMPv2, IGMPv3","HTTP, SNMP 2",,,,,,,,,,,Gigabit Ethernet,10 000 octets,,,8 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
9044919,TP-Link Omada SG2005P-PD V1.6,TP-LINK,"Link Omada SG2005P-PD V1.6 - Commutateur - intelligent - 1 x 10/100/1000 (PoE++) + 4 x 10/100/1000 (PoE+) - montable sur tringle, fixation murale - PoE++ (64 W)",96.88,,,,,,,,64 W,,Files d'attente prioritaires: 8 ¦ Interfaces IPv6: 32 ¦ Interfaces IPv4: 32 ¦ Routes statiques: 32 ¦ Groupes de multidiffusion: 511 ¦ Groupes d'agrégation de liens total: 8 ¦ Filtres multidiffusion: 256 ¦ Entrées de filtrage multidiffusion de couche 2 par profil: 16 ¦ Groupes VLAN: 4000 ¦ Entrées d'adresses MAC VLAN: 12 ¦ Entrées de contrôle des accès: 230 ¦ Entrées de liaison de port MAC IPv6: 512 ¦ Entrées de protection de source IPv4: 253 ¦ Entrées de protection de source IPv6: 183 ¦ Adresses MAC par port: 64,,"Résistant aux intempéries, étanche, résistant à la poussière, boîtier résistant aux UV, protection contre la foudre 4KV (mode commun), administré sur le cloud, prise en charge d'ACL, prise en charge du réseau local (LAN) virtuel, QoS, SDN, sans ventilateur, PoE+ longue portée jusqu'à 200 m, CoS, prioritisation DSCP, support de planification des files d'attente, SP, WRR, contrôle de la bande passante, limite de vitesse, contrôle de la tempête de Broadcast, Multicast Storm Control, Storm Control, Unicast Storm Control, Unknown Storm Control, serveur DHCP, relais DHCP, proxy ARP, Link Aggregation, BPDU Filter, détection de bouclage, contrôle du flux, mise en miroir des ports, prise en charge DLDP, LLDP-MED, IGMP snooping, MVR, fonction de filtrage Multicast, snooping MLD, découverte d'appareil, possibilité d'évolution vers de nouveaux micrologiciels, surveillance de réseau, redémarrage planifié, découverte de la MTU du chemin, GVRP, Voice VLAN, AAA, DHCP snooping, détection de la ND, protection contre les attaques de Déni de Service, isolation des ports, IPMB, ZTP, prise en charge de BOOTP, fonction de diagnostic de câble, EEE, prise en charge du protocole SNTP, journal de système, Guest VLAN, MAB, Port Security, Inspection ARP, départ rapide, ToS, bouton de réinitialisation",,,"Microsoft Windows 98SE/2000/NT/XP/Vista/7/8/8.1/10/11, Apple MacOS, Novell NetWare, UNIX, Linux",,,,,,,,,,,,,100 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3af, IEEE 802.3bt, IEEE 802.3at, IEEE 802.3i, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3ad (LACP), IEEE 802.3x, IEEE 802.1D, IEEE 802.1s, IEEE 802.1w, IEEE 802.1Q, IEEE 802.1p, IEEE 802.1x, IEEE 802.1ab (LLDP)",,"Capacité de commutation: 10 Gbps ¦ Taux de transfert des paquets: 7,44 Mpps ¦ Taille de mémoire tampon de paquets: 4,1 Mbit",,1 x 10/100/1000 (PoE++) + 4 x 10/100/1000 (PoE+),,,PoE++,,,,,,,"Routage IP statique, STP, RSTP, MSTP, IGMP, IGMPv2, IGMPv3, MLD, MLDv2","RSTP, IPv4, IPv6, TCP/IP, UDP, SSH, DHCP, HTTPS, CLI, MIB, RADIUS, RMON 1, RMON 2, RMON 3, RMON 9, SNMP, SNMP 2c, SNMP 3, SSH-2, ICMP, Telnet, HTTP, TFTP",,,,,,,,,,,Gigabit Ethernet,9KB,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
7755269,Cisco Catalyst 9200CX,CISCO,Network Essentials - commutateur - compact - C3 - Géré - 12 x 10/100/1000 (PoE+) + 2 x 1000Base-T + 2 x SFP+ 10 Go (liaison montante) - Montable sur rack - PoE+ (240 W),2410.79,,CA 100-240 V (50/60 Hz),,,,,,240 W,,Réseaux virtuels: 16 ¦ Routes IPv4: 14000 ¦ Routes directes IPv4: 10000 ¦ Itinéraires IPv4 indirects: 4000 ¦ Entrées de routage IPv4: 4000 ¦ Entrées de routage IPv6: 2000 ¦ Échelle de multidiffusion: 1000 ¦ Entrées d'échelle QoS: 1000 ¦ Entrées d'échelle ACL: 1600 ¦ Flexible NetFlow entries: 16000 ¦ ID de VLAN: 4096 ¦ Instances PVST: 128 ¦ Ports virtuels STP pour PVST: 13000 ¦ Ports virtuels STP pour MST: 13000,,"Sans ventilateur, QoS, Rapid PVST+, SRR, prise en charge de PXE, RSPAN, NetFlow, Energy Efficient Ethernet, MIB, CoS, FNF, authentification 802.1x, prise en charge DSCP, prise en charge de MACsec, CoPP, SPAN, EEM, PIM, FHS, support PVLAN, CIR, prise en charge d'ACL",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3at, IEEE 802.3af, IEEE 802.1s, IEEE 802.1w, IEEE 802.1p, IEEE 802.1x, IEEE 802.3ad (LACP), IEEE 802.3x, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3z, IEEE 802.1ae",,"Capacité de commutation: 120 Gbps ¦ Taux de transfert: 95,23 Mpps ¦ Taille de mémoire tampon de paquets: 6 MB",2.99 kg,12 x 10/100/1000 (PoE+) + 2 x 1000Base-T + 2 x SFP+ 10 Go (liaison montante),,,PoE+,,,,,,,"OSPF, RIP, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, OSPFv3, EIGRP for IPv6, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, SNMP 2c, SNMP 3, RMON 1, RMON 2, CLI, NETCONF, RESTCONF, YANG",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,32 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
2781094,TP-LINK 8-Port Gigabit Easy Smart Switch,TP-LINK,TP-LINK 8-Port Gigabit Easy Smart Switch,29.07,,CA 120/230 V (50/60 Hz),,,,,,,,Interfaces virtuelles (VLAN): 32,,"Auto-négociation, auto-uplink (MDI/MDI-X auto), contrôle du flux, QoS, sans ventilateur, stockage et retransmission, mise en miroir des ports, prévention des boucles, fonction de diagnostic de câble, IGMP snooping, agrégation de liens",,,"Apple MacOS, Linux, Microsoft Windows 98SE/2000/NT/ME/XP/Vista/7, Novell NetWare, UNIX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.1p, IEEE 802.1Q, IEEE 802.3x",,"Capacité de commutation: 16 Gbps ¦ Perrformances de transfert: 11,9 Gbps",,8 x 10/100/1000,,,,,,,,,,,,,,,,,,,,,,Gigabit Ethernet,16KB,,,8 000 entrées,,,,,,,,,,,,,,,,,,,
7762527,Cisco Catalyst 9200CX,CISCO,Network Advantage - commutateur - compact - C3 - Géré - 12 x 10/100/1000 (PoE+) + 2 x 1000Base-T + 2 x SFP+ 10 Go (liaison montante) - Montable sur rack - PoE+ (240 W),2410.79,,CA 100-240 V (50/60 Hz),,,,,,240 W,,Réseaux virtuels: 16 ¦ Routes IPv4: 14000 ¦ Routes directes IPv4: 10000 ¦ Itinéraires IPv4 indirects: 4000 ¦ Entrées de routage IPv4: 4000 ¦ Entrées de routage IPv6: 2000 ¦ Échelle de multidiffusion: 1000 ¦ Entrées d'échelle QoS: 1000 ¦ Entrées d'échelle ACL: 1600 ¦ Flexible NetFlow entries: 16000 ¦ ID de VLAN: 4096 ¦ Instances PVST: 128 ¦ Ports virtuels STP pour PVST: 13000 ¦ Ports virtuels STP pour MST: 13000,,"Sans ventilateur, QoS, Rapid PVST+, SRR, prise en charge de PXE, RSPAN, NetFlow, Energy Efficient Ethernet, MIB, CoS, FNF, authentification 802.1x, prise en charge DSCP, prise en charge de MACsec, CoPP, SPAN, EEM, PIM, FHS, support PVLAN, CIR, prise en charge d'ACL",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3at, IEEE 802.3af, IEEE 802.1s, IEEE 802.1w, IEEE 802.1p, IEEE 802.1x, IEEE 802.3ad (LACP), IEEE 802.3x, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3z, IEEE 802.1ae",,"Capacité de commutation: 120 Gbps ¦ Taux de transfert: 95,23 Mpps ¦ Taille de mémoire tampon de paquets: 6 MB",2.99 kg,12 x 10/100/1000 (PoE+) + 2 x 1000Base-T + 2 x SFP+ 10 Go (liaison montante),,,PoE+,,,,,,,"OSPF, RIP, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, OSPFv3, EIGRP for IPv6, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, SNMP 2c, SNMP 3, RMON 1, RMON 2, CLI, NETCONF, RESTCONF, YANG",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,32 000 entrées,,,,,,,,,,,Montable sur rack 1U,,,,,,,,
1959185,Gigabit Smart Switch+4Combo,D-LINK,Link Web Smart DGS-1210-48 - Commutateur - Géré - 48 x 10/100/1000 + 4 x SFP partagé - de bureau,468.48,,CA 120/230 V (50/60 Hz),,,,,,,,,,"Contrôle du flux, Layer 2 switching, compatible DHCP, auto-négociation, prise en charge de BOOTP, prise en charge de RARP, prise en charge d'ARP, prise en charge du réseau local (LAN) virtuel, auto-uplink (MDI/MDI-X auto), IGMP snooping, prise en charge de Syslog, mise en miroir des ports, File d'attente WRR, stockage et retransmission, filtrage par adresse MAC, contrôle de la tempête de Broadcast, Multicast Storm Control, Unicast Storm Control, possibilité d'évolution vers de nouveaux micrologiciels, prise en charge du protocole SNTP, Prise en charge de STP, prise en charge d'ACL, QoS, serveur DHCP, moteur de sauvegarde intégré SafeguardEngine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x",,,4 kg,48 x 10/100/1000 + 4 x SFP partagé,,,,,,,,,,,"SNMP 1, SNMP 2, Telnet, HTTP, TFTP",,,,,,,,,,,Gigabit Ethernet,,,,8 000 entrées,,,,,,,,,,,1U,,,,,,,,
6233054,Cisco Catalyst 9200L,CISCO,Network Essentials - commutateur - C3 - 48 x 10/100/1000 (PoE+) + 4 x Gigabit SFP (liaison montante) - Montable sur rack - PoE+ (370 W),4908.46,,CA 100-240 V (50 - 60 Hz),En option,,,,,370 W,,Réseaux virtuels: 1 ¦ Routes IPv4: 11000 ¦ Entrées de table de routage IPv4: 3000 ¦ Entrées de table de routage IPv6: 1500 ¦ Échelle de multidiffusion: 1000 ¦ Entrées d'échelle ACL: 1500 ¦ Entrées FNF: 16000 ¦ Prise en charge de VLAN: 1024 ¦ Interfaces virtuelles commutées (SVI): 512 ¦ Files d'attente matérielles QoS par port: 8,,"QoS, technologie Cisco StackWise, Rapid PVST+, SRR, prise en charge de PXE, RSPAN, NetFlow, Energy Efficient Ethernet, MIB, CoS, FNF, authentification 802.1x, prise en charge DSCP, prise en charge de MACsec, tampon de paquet 6 MB, CoPP, SPAN, EEM, PIM, FHS, support PVLAN, CIR",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,"IEEE 802.3, IEEE 802.3u, IEEE 802.3z, IEEE 802.1D, IEEE 802.1Q, IEEE 802.3ab, IEEE 802.1p, IEEE 802.3x, IEEE 802.3ad (LACP), IEEE 802.1w, IEEE 802.1x, IEEE 802.1s",,"Bande passante d'empilage: 80 Gbps ¦ Capacité de commutation: 104 Gbps ¦ Taux de transfert: 77,38 Mpps ¦ Capacité de commutation avec empilement: 184 Gbps ¦ Taux de transfert avec empilement: 137 Mpps",4.8 kg,48 x 10/100/1000 (PoE+) + 4 x Gigabit SFP (liaison montante),,,PoE+,,,,,,,"OSPF, RIP-1, RIP-2, EIGRP, VRRP, PIM-SM, EIGRP for IPv6, PIM-SSM, routage à base de règles (PBR), RIPng, MSTP","SNMP 1, RMON 1, RMON 2, SNMP 3, SNMP 2c, CLI, NETCONF, RESTCONF",,,,,,,,,,,Gigabit Ethernet,9198 octets,,,16 000 entrées,,,,,,,,,,,Montable sur rack,,,,,,,,
11537911,QNAP QSW-2104-2T-R2,QNAP,2104-2T-R2 - Commutateur - non géré - 4 x 100/1000/2.5G + 2 x 100/1000/2.5G/5G/10GBase-T - de bureau,256.76,,DC 12 V,,,,,,,,,,"Compact, usage intérieur, détection de boucle, sans ventilateur, support NBASE-T, Négociation auto, contrôle du flux, SOHO, mode duplex intégral",,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,,,"IEEE 802.3x, IEEE 802.3, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3bz, IEEE 802.3an, IEEE 802.3az",,Capacité de commutation: 60 Gbps,450 g,4 x 100/1000/2.5G + 2 x 100/1000/2.5G/5G/10GBase-T,,,,,,,,,,,,,,,,,,,,,,10 Gigabit Ethernet / 2.5 Gigabit Ethernet,4KB,,,12 000 entrées,,,,,,,,,,,,,,,,,,,
